,Year,Jurisdiction,Health region,Specialty ,Specialty sort,"Physician-to–100,000 population ratio",Number of physicians,Population
92281,2020,Ont.,North Simcoe Muskoka LHIN,_Anatomical pathology,60,1,5,"512,100"
92282,2020,Ont.,North Simcoe Muskoka LHIN,_General pathology,61,1,6,"512,100"
92283,2020,Ont.,North Simcoe Muskoka LHIN,_Hematological pathology,63,0,1,"512,100"
92284,2020,Ont.,North Simcoe Muskoka LHIN,Surgical specialists,67,22,115,"512,100"
92285,2020,Ont.,North Simcoe Muskoka LHIN,_Cardiac surgery,68,0,2,"512,100"
92286,2020,Ont.,North Simcoe Muskoka LHIN,_General surgery,69,6,32,"512,100"
92287,2020,Ont.,North Simcoe Muskoka LHIN,_Obstetrics and gynecology,74,5,25,"512,100"
92288,2020,Ont.,North Simcoe Muskoka LHIN,__Gynecological oncology,75,0,1,"512,100"
92289,2020,Ont.,North Simcoe Muskoka LHIN,_Ophthalmology,77,2,9,"512,100"
92290,2020,Ont.,North Simcoe Muskoka LHIN,_Orthopedic surgery,78,3,17,"512,100"
92291,2020,Ont.,North Simcoe Muskoka LHIN,_Otolaryngology — Head and neck surgery,79,2,9,"512,100"
92292,2020,Ont.,North Simcoe Muskoka LHIN,_Plastic surgery,80,1,5,"512,100"
92293,2020,Ont.,North Simcoe Muskoka LHIN,_Urology,81,2,11,"512,100"
92294,2020,Ont.,North Simcoe Muskoka LHIN,_Vascular surgery,82,1,4,"512,100"
92065,2020,Ont.,Central East LHIN,All physicians,1,159,"2,686","1,693,150"
92296,2020,Ont.,North East LHIN,All specialists,2,77,438,"572,499"
92297,2020,Ont.,North East LHIN,Family medicine,3,126,720,"572,499"
92298,2020,Ont.,North East LHIN,__General practice,4,28,159,"572,499"
92299,2020,Ont.,North East LHIN,__Emergency family medicine,5,9,53,"572,499"
92300,2020,Ont.,North East LHIN,__Family medicine,6,89,508,"572,499"
92301,2020,Ont.,North East LHIN,Medical specialists,7,50,285,"572,499"
92302,2020,Ont.,North East LHIN,Clinical specialists,8,46,265,"572,499"
92303,2020,Ont.,North East LHIN,_Anesthesiology,9,8,46,"572,499"
92304,2020,Ont.,North East LHIN,_Dermatology,10,1,3,"572,499"
92305,2020,Ont.,North East LHIN,_Diagnostic radiology,11,4,23,"572,499"
92306,2020,Ont.,North East LHIN,_Emergency medicine,14,1,5,"572,499"
92307,2020,Ont.,North East LHIN,_Internal medicine,15,7,42,"572,499"
92308,2020,Ont.,North East LHIN,__Cardiology,16,2,13,"572,499"
92309,2020,Ont.,North East LHIN,__Critical care medicine,19,2,10,"572,499"
92310,2020,Ont.,North East LHIN,__Endocrinology and metabolism,20,1,4,"572,499"
92311,2020,Ont.,North East LHIN,__Gastroenterology,21,1,6,"572,499"
92312,2020,Ont.,North East LHIN,__Geriatric medicine,23,0,2,"572,499"
92313,2020,Ont.,North East LHIN,__Hematology,24,1,3,"572,499"
92314,2020,Ont.,North East LHIN,__Infectious diseases,25,0,1,"572,499"
92315,2020,Ont.,North East LHIN,__Medical oncology,26,1,5,"572,499"
92316,2020,Ont.,North East LHIN,__Nephrology,27,2,9,"572,499"
92317,2020,Ont.,North East LHIN,__Respirology,30,1,3,"572,499"
92318,2020,Ont.,North East LHIN,__Rheumatology,31,0,2,"572,499"
92319,2020,Ont.,North East LHIN,_Neurology,33,1,5,"572,499"
92320,2020,Ont.,North East LHIN,_Nuclear medicine,35,0,2,"572,499"
92321,2020,Ont.,North East LHIN,_Pediatrics,36,4,23,"572,499"
92322,2020,Ont.,North East LHIN,__Nephrology — Pediatrics,50,0,1,"572,499"
92323,2020,Ont.,North East LHIN,_Physical medicine and rehabilitation,53,0,1,"572,499"
92324,2020,Ont.,North East LHIN,_Psychiatry,54,8,47,"572,499"
92325,2020,Ont.,North East LHIN,_Public health and preventive medicine,57,0,2,"572,499"
92326,2020,Ont.,North East LHIN,_Radiation oncology,58,1,7,"572,499"
92327,2020,Ont.,North East LHIN,Laboratory specialists,59,3,20,"572,499"
92328,2020,Ont.,North East LHIN,_Anatomical pathology,60,2,11,"572,499"
92329,2020,Ont.,North East LHIN,_General pathology,61,1,8,"572,499"
92330,2020,Ont.,North East LHIN,_Hematological pathology,63,0,1,"572,499"
92331,2020,Ont.,North East LHIN,Surgical specialists,67,27,153,"572,499"
92332,2020,Ont.,North East LHIN,_Cardiac surgery,68,1,6,"572,499"
92333,2020,Ont.,North East LHIN,_General surgery,69,7,38,"572,499"
92334,2020,Ont.,North East LHIN,_Neurosurgery,73,1,5,"572,499"
92335,2020,Ont.,North East LHIN,_Obstetrics and gynecology,74,5,28,"572,499"
92336,2020,Ont.,North East LHIN,_Ophthalmology,77,3,16,"572,499"
92337,2020,Ont.,North East LHIN,_Orthopedic surgery,78,4,24,"572,499"
92338,2020,Ont.,North East LHIN,_Otolaryngology — Head and neck surgery,79,2,10,"572,499"
92339,2020,Ont.,North East LHIN,_Plastic surgery,80,2,9,"572,499"
92340,2020,Ont.,North East LHIN,_Urology,81,2,12,"572,499"
92341,2020,Ont.,North East LHIN,_Vascular surgery,82,1,5,"572,499"
92003,2020,Ont.,Central LHIN,All physicians,1,189,"3,745","1,979,643"
92343,2020,Ont.,North West LHIN,All specialists,2,85,203,"238,891"
92344,2020,Ont.,North West LHIN,Family medicine,3,152,364,"238,891"
92345,2020,Ont.,North West LHIN,__General practice,4,33,80,"238,891"
92346,2020,Ont.,North West LHIN,__Emergency family medicine,5,6,14,"238,891"
92347,2020,Ont.,North West LHIN,__Family medicine,6,113,270,"238,891"
92348,2020,Ont.,North West LHIN,Medical specialists,7,59,142,"238,891"
92349,2020,Ont.,North West LHIN,Clinical specialists,8,56,134,"238,891"
92350,2020,Ont.,North West LHIN,_Anesthesiology,9,5,13,"238,891"
92351,2020,Ont.,North West LHIN,_Dermatology,10,0,1,"238,891"
92352,2020,Ont.,North West LHIN,_Diagnostic radiology,11,5,11,"238,891"
92353,2020,Ont.,North West LHIN,_Emergency medicine,14,2,5,"238,891"
92354,2020,Ont.,North West LHIN,_Internal medicine,15,10,23,"238,891"
92355,2020,Ont.,North West LHIN,__Cardiology,16,2,4,"238,891"
92356,2020,Ont.,North West LHIN,__Critical care medicine,19,2,4,"238,891"
92357,2020,Ont.,North West LHIN,__Endocrinology and metabolism,20,0,1,"238,891"
92358,2020,Ont.,North West LHIN,__Gastroenterology,21,1,3,"238,891"
92359,2020,Ont.,North West LHIN,__Geriatric medicine,23,1,2,"238,891"
92360,2020,Ont.,North West LHIN,__Hematology,24,1,2,"238,891"
92361,2020,Ont.,North West LHIN,__Infectious diseases,25,1,2,"238,891"
92362,2020,Ont.,North West LHIN,__Medical oncology,26,2,5,"238,891"
92363,2020,Ont.,North West LHIN,__Nephrology,27,1,3,"238,891"
92364,2020,Ont.,North West LHIN,__Respirology,30,1,3,"238,891"
92365,2020,Ont.,North West LHIN,__Rheumatology,31,0,1,"238,891"
92366,2020,Ont.,North West LHIN,_Medical genetics and genomics,32,0,1,"238,891"
92367,2020,Ont.,North West LHIN,_Neurology,33,0,1,"238,891"
92368,2020,Ont.,North West LHIN,_Nuclear medicine,35,0,1,"238,891"
92369,2020,Ont.,North West LHIN,_Pediatrics,36,4,9,"238,891"
92370,2020,Ont.,North West LHIN,_Psychiatry,54,13,31,"238,891"
92371,2020,Ont.,North West LHIN,_Public health and preventive medicine,57,1,3,"238,891"
92372,2020,Ont.,North West LHIN,_Radiation oncology,58,2,5,"238,891"
92373,2020,Ont.,North West LHIN,Laboratory specialists,59,3,8,"238,891"
92374,2020,Ont.,North West LHIN,_Anatomical pathology,60,2,5,"238,891"
92375,2020,Ont.,North West LHIN,_General pathology,61,1,3,"238,891"
92376,2020,Ont.,North West LHIN,Surgical specialists,67,26,61,"238,891"
92377,2020,Ont.,North West LHIN,_Cardiac surgery,68,0,1,"238,891"
92378,2020,Ont.,North West LHIN,_General surgery,69,8,19,"238,891"
92379,2020,Ont.,North West LHIN,_Neurosurgery,73,1,3,"238,891"
92380,2020,Ont.,North West LHIN,_Obstetrics and gynecology,74,5,11,"238,891"
92381,2020,Ont.,North West LHIN,_Ophthalmology,77,2,4,"238,891"
92382,2020,Ont.,North West LHIN,_Orthopedic surgery,78,5,13,"238,891"
92383,2020,Ont.,North West LHIN,_Otolaryngology — Head and neck surgery,79,1,3,"238,891"
92384,2020,Ont.,North West LHIN,_Plastic surgery,80,0,1,"238,891"
92385,2020,Ont.,North West LHIN,_Urology,81,2,4,"238,891"
92386,2020,Ont.,North West LHIN,_Vascular surgery,82,1,2,"238,891"
91825,2020,Ont.,Central West LHIN,All physicians,1,128,"1,381","1,075,931"
92388,2020,Ont.,Unknown,All specialists,2,,44,
92389,2020,Ont.,Unknown,Family medicine,3,,61,
92390,2020,Ont.,Unknown,__General practice,4,,20,
92391,2020,Ont.,Unknown,__Emergency family medicine,5,,1,
92392,2020,Ont.,Unknown,__Family medicine,6,,40,
92393,2020,Ont.,Unknown,Medical specialists,7,,36,
92394,2020,Ont.,Unknown,Clinical specialists,8,,35,
92395,2020,Ont.,Unknown,_Anesthesiology,9,,6,
92396,2020,Ont.,Unknown,_Diagnostic radiology,11,,6,
92397,2020,Ont.,Unknown,_Emergency medicine,14,,2,
92398,2020,Ont.,Unknown,_Internal medicine,15,,4,
92399,2020,Ont.,Unknown,__Endocrinology and metabolism,20,,1,
92400,2020,Ont.,Unknown,__Geriatric medicine,23,,1,
92401,2020,Ont.,Unknown,__Hematology,24,,1,
92402,2020,Ont.,Unknown,__Nephrology,27,,2,
92403,2020,Ont.,Unknown,__Respirology,30,,1,
92404,2020,Ont.,Unknown,__Rheumatology,31,,1,
92405,2020,Ont.,Unknown,_Medical genetics and genomics,32,,1,
92406,2020,Ont.,Unknown,_Pediatrics,36,,1,
92407,2020,Ont.,Unknown,__Emergency medicine — Pediatrics,44,,1,
92408,2020,Ont.,Unknown,_Psychiatry,54,,7,
92409,2020,Ont.,Unknown,Laboratory specialists,59,,1,
92410,2020,Ont.,Unknown,_General pathology,61,,1,
92411,2020,Ont.,Unknown,Surgical specialists,67,,8,
92412,2020,Ont.,Unknown,_General surgery,69,,4,
92413,2020,Ont.,Unknown,_Obstetrics and gynecology,74,,1,
92414,2020,Ont.,Unknown,_Ophthalmology,77,,3,
92180,2020,Ont.,Champlain LHIN,All physicians,1,292,"4,163","1,425,038"
92416,2020,Man.,Man.,All specialists,2,108,"1,493","1,380,935"
92417,2020,Man.,Man.,Family medicine,3,108,"1,494","1,380,935"
92418,2020,Man.,Man.,__General practice,4,31,425,"1,380,935"
92419,2020,Man.,Man.,__Emergency family medicine,5,4,57,"1,380,935"
92420,2020,Man.,Man.,__Family medicine,6,73,"1,012","1,380,935"
92421,2020,Man.,Man.,Medical specialists,7,81,"1,125","1,380,935"
92422,2020,Man.,Man.,Clinical specialists,8,77,"1,066","1,380,935"
92423,2020,Man.,Man.,_Anesthesiology,9,10,137,"1,380,935"
92424,2020,Man.,Man.,_Dermatology,10,1,15,"1,380,935"
92425,2020,Man.,Man.,_Diagnostic radiology,11,6,83,"1,380,935"
92426,2020,Man.,Man.,_Emergency medicine,14,3,46,"1,380,935"
92427,2020,Man.,Man.,_Internal medicine,15,9,119,"1,380,935"
92428,2020,Man.,Man.,__Cardiology,16,2,30,"1,380,935"
92429,2020,Man.,Man.,__Clinical immunology and allergy,17,0,4,"1,380,935"
92430,2020,Man.,Man.,__Critical care medicine,19,2,34,"1,380,935"
92431,2020,Man.,Man.,__Endocrinology and metabolism,20,1,12,"1,380,935"
92432,2020,Man.,Man.,__Gastroenterology,21,1,19,"1,380,935"
92433,2020,Man.,Man.,__Geriatric medicine,23,0,6,"1,380,935"
92434,2020,Man.,Man.,__Hematology,24,1,17,"1,380,935"
92435,2020,Man.,Man.,__Infectious diseases,25,1,14,"1,380,935"
92436,2020,Man.,Man.,__Medical oncology,26,1,18,"1,380,935"
92437,2020,Man.,Man.,__Nephrology,27,2,25,"1,380,935"
92438,2020,Man.,Man.,__Occupational medicine,28,0,1,"1,380,935"
92439,2020,Man.,Man.,__Respirology,30,1,13,"1,380,935"
92440,2020,Man.,Man.,__Rheumatology,31,1,13,"1,380,935"
92441,2020,Man.,Man.,_Medical genetics and genomics,32,0,6,"1,380,935"
92442,2020,Man.,Man.,_Neurology,33,2,30,"1,380,935"
92443,2020,Man.,Man.,_Nuclear medicine,35,1,8,"1,380,935"
92444,2020,Man.,Man.,_Pediatrics,36,9,119,"1,380,935"
92445,2020,Man.,Man.,__Cardiology — Pediatrics,38,0,2,"1,380,935"
92446,2020,Man.,Man.,__Child and adolescent psychiatry — Pediatrics,39,0,1,"1,380,935"
92447,2020,Man.,Man.,__Clinical immunology and allergy — Pediatrics,40,1,8,"1,380,935"
92448,2020,Man.,Man.,__Critical care medicine — Pediatrics,42,0,1,"1,380,935"
92449,2020,Man.,Man.,__Emergency medicine — Pediatrics,44,1,7,"1,380,935"
92450,2020,Man.,Man.,__Endocrinology and metabolism — Pediatrics,45,0,6,"1,380,935"
92451,2020,Man.,Man.,__Gastroenterology — Pediatrics,46,0,1,"1,380,935"
92452,2020,Man.,Man.,__Hematology/oncology — Pediatrics,47,1,9,"1,380,935"
92453,2020,Man.,Man.,__Infectious diseases — Pediatrics,48,1,7,"1,380,935"
92454,2020,Man.,Man.,__Nephrology — Pediatrics,50,0,5,"1,380,935"
92455,2020,Man.,Man.,__Respirology — Pediatrics,51,0,1,"1,380,935"
92456,2020,Man.,Man.,__Rheumatology — Pediatrics,52,0,2,"1,380,935"
92457,2020,Man.,Man.,_Physical medicine and rehabilitation,53,1,18,"1,380,935"
92458,2020,Man.,Man.,_Psychiatry,54,14,191,"1,380,935"
92459,2020,Man.,Man.,_Public health and preventive medicine,57,2,23,"1,380,935"
92460,2020,Man.,Man.,_Radiation oncology,58,1,15,"1,380,935"
92461,2020,Man.,Man.,Laboratory specialists,59,4,59,"1,380,935"
92462,2020,Man.,Man.,_Anatomical pathology,60,3,43,"1,380,935"
92463,2020,Man.,Man.,_General pathology,61,0,4,"1,380,935"
92464,2020,Man.,Man.,_Hematological pathology,63,0,4,"1,380,935"
92465,2020,Man.,Man.,_Medical microbiology,65,0,5,"1,380,935"
92466,2020,Man.,Man.,_Neuropathology,66,0,3,"1,380,935"
92467,2020,Man.,Man.,Surgical specialists,67,27,368,"1,380,935"
92468,2020,Man.,Man.,_Cardiac surgery,68,1,14,"1,380,935"
92469,2020,Man.,Man.,_General surgery,69,6,79,"1,380,935"
92470,2020,Man.,Man.,__General surgical oncology,71,0,5,"1,380,935"
92471,2020,Man.,Man.,__Pediatric surgery,72,0,2,"1,380,935"
92472,2020,Man.,Man.,_Neurosurgery,73,1,11,"1,380,935"
92473,2020,Man.,Man.,_Obstetrics and gynecology,74,7,91,"1,380,935"
92474,2020,Man.,Man.,__Gynecological oncology,75,0,4,"1,380,935"
92475,2020,Man.,Man.,_Ophthalmology,77,2,32,"1,380,935"
92476,2020,Man.,Man.,_Orthopedic surgery,78,4,61,"1,380,935"
92477,2020,Man.,Man.,_Otolaryngology — Head and neck surgery,79,2,27,"1,380,935"
92478,2020,Man.,Man.,_Plastic surgery,80,1,16,"1,380,935"
92479,2020,Man.,Man.,_Urology,81,2,23,"1,380,935"
92480,2020,Man.,Man.,_Vascular surgery,82,0,3,"1,380,935"
91595,2020,Ont.,Erie St. Clair LHIN,All physicians,1,161,"1,077","670,537"
92482,2020,Man.,Winnipeg Regional Health Authority,All specialists,2,171,"1,338","783,902"
92483,2020,Man.,Winnipeg Regional Health Authority,Family medicine,3,122,957,"783,902"
92484,2020,Man.,Winnipeg Regional Health Authority,__General practice,4,35,274,"783,902"
92485,2020,Man.,Winnipeg Regional Health Authority,__Emergency family medicine,5,6,46,"783,902"
92486,2020,Man.,Winnipeg Regional Health Authority,__Family medicine,6,81,637,"783,902"
92487,2020,Man.,Winnipeg Regional Health Authority,Medical specialists,7,131,"1,028","783,902"
92488,2020,Man.,Winnipeg Regional Health Authority,Clinical specialists,8,124,973,"783,902"
92489,2020,Man.,Winnipeg Regional Health Authority,_Anesthesiology,9,17,132,"783,902"
92490,2020,Man.,Winnipeg Regional Health Authority,_Dermatology,10,2,15,"783,902"
92491,2020,Man.,Winnipeg Regional Health Authority,_Diagnostic radiology,11,8,63,"783,902"
92492,2020,Man.,Winnipeg Regional Health Authority,_Emergency medicine,14,6,45,"783,902"
92493,2020,Man.,Winnipeg Regional Health Authority,_Internal medicine,15,14,110,"783,902"
92494,2020,Man.,Winnipeg Regional Health Authority,__Cardiology,16,3,27,"783,902"
92495,2020,Man.,Winnipeg Regional Health Authority,__Clinical immunology and allergy,17,1,4,"783,902"
92496,2020,Man.,Winnipeg Regional Health Authority,__Critical care medicine,19,4,33,"783,902"
92497,2020,Man.,Winnipeg Regional Health Authority,__Endocrinology and metabolism,20,2,12,"783,902"
92498,2020,Man.,Winnipeg Regional Health Authority,__Gastroenterology,21,2,18,"783,902"
92499,2020,Man.,Winnipeg Regional Health Authority,__Geriatric medicine,23,1,5,"783,902"
92500,2020,Man.,Winnipeg Regional Health Authority,__Hematology,24,2,17,"783,902"
92501,2020,Man.,Winnipeg Regional Health Authority,__Infectious diseases,25,2,14,"783,902"
92502,2020,Man.,Winnipeg Regional Health Authority,__Medical oncology,26,2,18,"783,902"
92503,2020,Man.,Winnipeg Regional Health Authority,__Nephrology,27,3,25,"783,902"
92504,2020,Man.,Winnipeg Regional Health Authority,__Occupational medicine,28,0,1,"783,902"
92505,2020,Man.,Winnipeg Regional Health Authority,__Respirology,30,2,13,"783,902"
92506,2020,Man.,Winnipeg Regional Health Authority,__Rheumatology,31,2,13,"783,902"
92507,2020,Man.,Winnipeg Regional Health Authority,_Medical genetics and genomics,32,1,6,"783,902"
92508,2020,Man.,Winnipeg Regional Health Authority,_Neurology,33,4,29,"783,902"
92509,2020,Man.,Winnipeg Regional Health Authority,_Nuclear medicine,35,1,7,"783,902"
92510,2020,Man.,Winnipeg Regional Health Authority,_Pediatrics,36,15,115,"783,902"
92511,2020,Man.,Winnipeg Regional Health Authority,__Cardiology — Pediatrics,38,0,2,"783,902"
92512,2020,Man.,Winnipeg Regional Health Authority,__Child and adolescent psychiatry — Pediatrics,39,0,1,"783,902"
92513,2020,Man.,Winnipeg Regional Health Authority,__Clinical immunology and allergy — Pediatrics,40,1,8,"783,902"
92514,2020,Man.,Winnipeg Regional Health Authority,__Critical care medicine — Pediatrics,42,0,1,"783,902"
92515,2020,Man.,Winnipeg Regional Health Authority,__Emergency medicine — Pediatrics,44,1,6,"783,902"
92516,2020,Man.,Winnipeg Regional Health Authority,__Endocrinology and metabolism — Pediatrics,45,1,6,"783,902"
92517,2020,Man.,Winnipeg Regional Health Authority,__Gastroenterology — Pediatrics,46,0,1,"783,902"
92518,2020,Man.,Winnipeg Regional Health Authority,__Hematology/oncology — Pediatrics,47,1,9,"783,902"
92519,2020,Man.,Winnipeg Regional Health Authority,__Infectious diseases — Pediatrics,48,1,6,"783,902"
92520,2020,Man.,Winnipeg Regional Health Authority,__Nephrology — Pediatrics,50,1,5,"783,902"
92521,2020,Man.,Winnipeg Regional Health Authority,__Respirology — Pediatrics,51,0,1,"783,902"
92522,2020,Man.,Winnipeg Regional Health Authority,__Rheumatology — Pediatrics,52,0,2,"783,902"
92523,2020,Man.,Winnipeg Regional Health Authority,_Physical medicine and rehabilitation,53,2,18,"783,902"
92524,2020,Man.,Winnipeg Regional Health Authority,_Psychiatry,54,19,152,"783,902"
92525,2020,Man.,Winnipeg Regional Health Authority,_Public health and preventive medicine,57,2,19,"783,902"
92526,2020,Man.,Winnipeg Regional Health Authority,_Radiation oncology,58,2,14,"783,902"
92527,2020,Man.,Winnipeg Regional Health Authority,Laboratory specialists,59,7,55,"783,902"
92528,2020,Man.,Winnipeg Regional Health Authority,_Anatomical pathology,60,5,39,"783,902"
92529,2020,Man.,Winnipeg Regional Health Authority,_General pathology,61,1,4,"783,902"
92530,2020,Man.,Winnipeg Regional Health Authority,_Hematological pathology,63,1,4,"783,902"
92531,2020,Man.,Winnipeg Regional Health Authority,_Medical microbiology,65,1,5,"783,902"
92532,2020,Man.,Winnipeg Regional Health Authority,_Neuropathology,66,0,3,"783,902"
92533,2020,Man.,Winnipeg Regional Health Authority,Surgical specialists,67,40,310,"783,902"
92534,2020,Man.,Winnipeg Regional Health Authority,_Cardiac surgery,68,2,13,"783,902"
92535,2020,Man.,Winnipeg Regional Health Authority,_General surgery,69,6,50,"783,902"
92536,2020,Man.,Winnipeg Regional Health Authority,__General surgical oncology,71,1,5,"783,902"
92537,2020,Man.,Winnipeg Regional Health Authority,__Pediatric surgery,72,0,2,"783,902"
92538,2020,Man.,Winnipeg Regional Health Authority,_Neurosurgery,73,1,11,"783,902"
92539,2020,Man.,Winnipeg Regional Health Authority,_Obstetrics and gynecology,74,10,77,"783,902"
92540,2020,Man.,Winnipeg Regional Health Authority,__Gynecological oncology,75,1,4,"783,902"
92541,2020,Man.,Winnipeg Regional Health Authority,_Ophthalmology,77,4,31,"783,902"
92542,2020,Man.,Winnipeg Regional Health Authority,_Orthopedic surgery,78,7,52,"783,902"
92543,2020,Man.,Winnipeg Regional Health Authority,_Otolaryngology — Head and neck surgery,79,3,24,"783,902"
92544,2020,Man.,Winnipeg Regional Health Authority,_Plastic surgery,80,2,16,"783,902"
92545,2020,Man.,Winnipeg Regional Health Authority,_Urology,81,3,22,"783,902"
92546,2020,Man.,Winnipeg Regional Health Authority,_Vascular surgery,82,0,3,"783,902"
91756,2020,Ont.,Hamilton Niagara Haldimand Brant LHIN,All physicians,1,227,"3,444","1,515,768"
92548,2020,Man.,Prairie Mountain Health,All specialists,2,35,61,"172,831"
92549,2020,Man.,Prairie Mountain Health,Family medicine,3,113,196,"172,831"
92550,2020,Man.,Prairie Mountain Health,__General practice,4,39,67,"172,831"
92551,2020,Man.,Prairie Mountain Health,__Emergency family medicine,5,1,2,"172,831"
92552,2020,Man.,Prairie Mountain Health,__Family medicine,6,73,127,"172,831"
92553,2020,Man.,Prairie Mountain Health,Medical specialists,7,24,42,"172,831"
92554,2020,Man.,Prairie Mountain Health,Clinical specialists,8,22,38,"172,831"
92555,2020,Man.,Prairie Mountain Health,_Anesthesiology,9,2,4,"172,831"
92556,2020,Man.,Prairie Mountain Health,_Diagnostic radiology,11,4,7,"172,831"
92557,2020,Man.,Prairie Mountain Health,_Internal medicine,15,3,5,"172,831"
92558,2020,Man.,Prairie Mountain Health,__Cardiology,16,1,2,"172,831"
92559,2020,Man.,Prairie Mountain Health,__Critical care medicine,19,1,1,"172,831"
