X,Y,OBJECTID,index_,Name,source_facility_type,odhf_facility_type,provider,unit,Street,CSDname,Prov,postal_code,CSDuid,Pruid,latitude,longitude,LocationSource
-83.0216454,42.3133652700001,5482,3378,Dolce Vita Retirement Living,retirement home,Nursing and residential care facilities,Province of Ontario,,854 Erie Street E,Windsor,ON,N9A3Y6,3537039,35,42.31336527,-83.0216454,Provided
-79.3406622799999,43.734248,5483,3384,Donway Place,retirement home,Nursing and residential care facilities,Province of Ontario,,8 The Donway E,Toronto,ON,M3C3R7,3520005,35,43.734248,-79.34066228,Provided
-80.4390437,43.3918344900001,5484,3385,Doon Village Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,868 Doon Village Road,Kitchener,ON,N2P3A4,3530013,35,43.39183449,-80.4390437,Provided
-81.0534084499999,42.9807092900001,5485,3386,Dorchester Terrace Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,143 Byron Avenue,Thames Centre,ON,N0L1G5,3539027,35,42.98070929,-81.05340845,Provided
-79.1304506399999,44.09139007,5486,3389,Douglas Crossing Retirement Community,retirement home,Nursing and residential care facilities,Province of Ontario,,6 Douglas Road,Uxbridge,ON,L9P1S9,3518029,35,44.09139007,-79.13045064,Provided
-79.4389914,43.63691448,5487,3392,Dowling Rest Home,retirement home,Nursing and residential care facilities,Province of Ontario,,124 Dowling Avenue,Toronto,ON,M6K3A6,3520005,35,43.63691448,-79.4389914,Provided
-79.06649504,44.2630497100001,5488,3395,Dre'S Lodge Inc.,retirement home,Nursing and residential care facilities,Province of Ontario,,82 River Street,Brock,ON,L0C1H0,3518039,35,44.26304971,-79.06649504,Provided
-79.9530437299999,43.26507159,5489,3407,Dundas Retirement Place,retirement home,Nursing and residential care facilities,Province of Ontario,,33 Main Street,Hamilton,ON,L9H2P7,3525005,35,43.26507159,-79.95304373,Provided
-80.16785633,43.5807879400001,5490,3435,Eden House Retirement Home,retirement home,Nursing and residential care facilities,Province of Ontario,,5016 Wellington Road 29,Guelph/Eramosa,ON,N1H6H8,3523009,35,43.58078794,-80.16785633,Provided
-77.38830509,44.1644367600001,5491,3436,Eden Place Retirement Home,retirement home,Nursing and residential care facilities,Province of Ontario,,38 Everett Street,Belleville,ON,K8P3K2,3512005,35,44.16443676,-77.38830509,Provided
-82.17726115,42.41149633,5492,3437,Eden Villa Retirement & Assisted Living,retirement home,Nursing and residential care facilities,Province of Ontario,,190 Stanley Avenue,Chatham-Kent,ON,N7M3J9,3536020,35,42.41149633,-82.17726115,Provided
-79.18320493,43.77551412,5493,3442,Ehatare Retirement Home,retirement home,Nursing and residential care facilities,Province of Ontario,,40 Old Kingston Road,Toronto,ON,M1E3J5,3520005,35,43.77551412,-79.18320493,Provided
-77.23025702,43.98629914,5494,3443,Elder Care Retirement Home,retirement home,Nursing and residential care facilities,Province of Ontario,,317 Bloomfield Main Street Prince,Prince Edward County,ON,K0K1G0,3513020,35,43.98629914,-77.23025702,Provided
-81.0996709899999,44.31058562,5495,3444,Elgin Abbey Lodge,retirement home,Nursing and residential care facilities,Province of Ontario,,380 First Avenue N,Arran-Elderslie,ON,N0G1L0,3541043,35,44.31058562,-81.09967099,Provided
-79.5388857299999,43.6412654800001,5496,3448,Elim Springs Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,3838 Bloor Street W,Toronto,ON,M9B1L1,3520005,35,43.64126548,-79.53888573,Provided
-75.7382719499999,45.3836433500001,5497,3454,Embassy West Senior Living,retirement home,Nursing and residential care facilities,Province of Ontario,,1400 Carling Avenue,Ottawa,ON,K1Z7L8,3506008,35,45.38364335,-75.73827195,Provided
-79.09116624,43.0900705000001,5498,3455,Emerald Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,5807 Ferry Street,Niagara Falls,ON,L2G1S8,3526043,35,43.0900705,-79.09116624,Provided
-78.27960676,43.9608184900001,5499,3459,Empire Crossing Retirement Community,retirement home,Nursing and residential care facilities,Province of Ontario,,224 Ward Street,Port Hope,ON,L1A0C5,3514020,35,43.96081849,-78.27960676,Provided
-79.4637576599999,46.3125550300001,5500,3460,Empire Living Centre,retirement home,Nursing and residential care facilities,Province of Ontario,,425 Fraser Street,North Bay,ON,P1B3X1,3548044,35,46.31255503,-79.46375766,Provided
-78.3192936999999,44.3033227500001,5501,3461,Empress Gardens Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,131 Charlotte Street,Peterborough,ON,K9J2T6,3515014,35,44.30332275,-78.3192937,Provided
-80.4551886099999,44.5594079900001,5502,3472,Errinrung Retirement Community,retirement home,Nursing and residential care facilities,Province of Ontario,,67 Bruce Street S,The Blue Mountains,ON,N0H2P0,3542045,35,44.55940799,-80.45518861,Provided
-79.79769042,43.69601307,5503,3480,Estherville Manor,retirement home,Nursing and residential care facilities,Province of Ontario,,10606 Mclaughlin Road N,Brampton,ON,L7A0C9,3521010,35,43.69601307,-79.79769042,Provided
-79.50327902,43.62017967,5504,3484,Evans House,retirement home,Nursing and residential care facilities,Province of Ontario,,63 Evans Avenue,Toronto,ON,M8Z1H4,3520005,35,43.62017967,-79.50327902,Provided
-79.6705627699999,43.5925970600001,5505,3485,Evergreen Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,820 Scollard Court,Mississauga,ON,L5V0A1,3521005,35,43.59259706,-79.67056277,Provided
-75.8853385899999,45.30090253,5506,3524,Fairfield Manor Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,17 Lombardo Drive,Ottawa,ON,K2L4E8,3506008,35,45.30090253,-75.88533859,Provided
-79.52347352,43.59791447,5507,3526,Fairfield Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,10 Fairfield Avenue,Toronto,ON,M8V2H9,3520005,35,43.59791447,-79.52347352,Provided
-80.34534257,43.3987288000001,5508,3538,Fairview Suites Retirement Home,retirement home,Nursing and residential care facilities,Province of Ontario,,799 Concession Road,Cambridge,ON,N3H4L1,3530010,35,43.3987288,-80.34534257,Provided
-80.4396965999999,43.4358399000001,5509,3554,Fergus Place,retirement home,Nursing and residential care facilities,Province of Ontario,,164 Fergus Avenue,Kitchener,ON,N2A2H2,3530013,35,43.4358399,-80.4396966,Provided
-82.1352766799999,42.8778284200001,5510,3556,Fiddick'S Retirement Home,retirement home,Nursing and residential care facilities,Province of Ontario,,437 First Avenue,Petrolia,ON,N0N1R0,3538019,35,42.87782842,-82.13527668,Provided
-79.8584936,43.25314089,5511,3563,First Place Hamilton,retirement home,Nursing and residential care facilities,Province of Ontario,,360 King Street E,Hamilton,ON,L8N3Y2,3525005,35,43.25314089,-79.8584936,Provided
-79.4252491,43.70622009,5512,3568,Forest Hill Place,retirement home,Nursing and residential care facilities,Province of Ontario,,645 Castlefield Avenue,Toronto,ON,M5N3A5,3520005,35,43.70622009,-79.4252491,Provided
-75.5586327,45.4588173700001,5513,3569,Forest Valley Terrace By Symphony,retirement home,Nursing and residential care facilities,Province of Ontario,,1510 Saint Joseph Boulevard,Ottawa,ON,K1C7L1,3506008,35,45.45881737,-75.5586327,Provided
-79.46946902,43.7877523000001,5514,3582,Four Elms Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,1500 Steeles Avenue W,Vaughan,ON,L4J4H6,3519028,35,43.7877523,-79.46946902,Provided
-80.08819742,43.7534676700001,5515,3584,Fox Run Retirement Home Inc.,retirement home,Nursing and residential care facilities,Province of Ontario,,5475 Trafalgar Road,Erin,ON,N0B1T0,3523017,35,43.75346767,-80.08819742,Provided
-76.1270138899999,44.3373217500001,5516,3585,Fox Run Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,104 Thousand Islands Parkway,Leeds and the Thousand Islands,ON,K7G2V4,3507021,35,44.33732175,-76.12701389,Provided
-77.1424894899999,44.01223925,5517,3591,Fraser House Retirement Home,retirement home,Nursing and residential care facilities,Province of Ontario,,71 Queen Street Prince,Prince Edward County,ON,K0K2T0,3513020,35,44.01223925,-77.14248949,Provided
-75.2272861599999,45.09946782,5518,3603,Garden Villa Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,66 Main Street S,North Dundas,ON,K0C1H0,3501030,35,45.09946782,-75.22728616,Provided
-80.0383843499999,45.36233335,5519,3604,Gardens Of Parry Sound,retirement home,Nursing and residential care facilities,Province of Ontario,,12 College Drive,Parry Sound,ON,P2A0A9,3549032,35,45.36233335,-80.03838435,Provided
-78.92909258,42.9040335700001,5520,3606,Garrison Place,retirement home,Nursing and residential care facilities,Province of Ontario,,373 Garrison Road,Fort Erie,ON,L2A1N1,3526003,35,42.90403357,-78.92909258,Provided
-79.91976266,44.7679658500001,5521,3625,Georgian Residences,retirement home,Nursing and residential care facilities,Province of Ontario,,101 Thompsons Road,Penetanguishene,ON,L9M0V3,3543072,35,44.76796585,-79.91976266,Provided
-81.31294852,43.8851597300001,5522,3630,Gilbert Hall Retirement Home,retirement home,Nursing and residential care facilities,Province of Ontario,,22 Veterans Road,North Huron,ON,N0G2W0,3540055,35,43.88515973,-81.31294852,Provided
-79.40361491,43.81983661,5523,3643,Glynnwood,retirement home,Nursing and residential care facilities,Province of Ontario,,7700 Bayview Avenue,Markham,ON,L3T5W1,3519036,35,43.81983661,-79.40361491,Provided
-81.7094870299999,43.72853959,5524,3644,Goderich Place Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,30 Balvina Drive E,Goderich,ON,N7A4L5,3540028,35,43.72853959,-81.70948703,Provided
-80.29271571,42.9348164200001,5525,3651,Golden Pond Retirement Lodge,retirement home,Nursing and residential care facilities,Province of Ontario,,39 Alice Street,Norfolk County,ON,N0E1Y0,3528052,35,42.93481642,-80.29271571,Provided
-77.78791971,44.12413954,5526,3652,Golden Pond Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,387 Goodrich Road,Brighton,ON,K0K1R0,3514004,35,44.12413954,-77.78791971,Provided
-79.8454617799999,44.15888285,5527,3657,Good Samaritan Retirement Lodge,retirement home,Nursing and residential care facilities,Province of Ontario,,481 Victoria Street E,New Tecumseth,ON,L9R1J8,3543007,35,44.15888285,-79.84546178,Provided
-81.173799,42.759489,5528,3662,Goodness Retirement Living,retirement home,Nursing and residential care facilities,Province of Ontario,,16 Aldborough Avenue,St. Thomas,ON,N5R4S7,3534021,35,42.759489,-81.173799,Provided
-75.6876705399999,45.44025126,5529,3665,Governor'S Walk Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,150 Stanley Avenue,Ottawa,ON,K1M2J7,3506008,35,45.44025126,-75.68767054,Provided
-81.24181941,42.97086368,5530,3679,Grand Wood Park,retirement home,Nursing and residential care facilities,Province of Ontario,,81 Grand Avenue,London,ON,N6C1M2,3539036,35,42.97086368,-81.24181941,Provided
-80.28204865,43.3891800000001,5531,3683,Granite Landing,retirement home,Nursing and residential care facilities,Province of Ontario,,30 Light Drive,Cambridge,ON,N1T0B9,3530010,35,43.38918,-80.28204865,Provided
-79.36804549,44.9106018000001,5532,3685,Granite Ridge Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,1097 Bethune Drive S,Gravenhurst,ON,P1P0A8,3544002,35,44.9106018,-79.36804549,Provided
-84.31709876,46.5493542100001,5533,3689,Great Northern Retirement Home,retirement home,Nursing and residential care facilities,Province of Ontario,,760 Great Northern Road,Sault Ste. Marie,ON,P6B0B5,3557061,35,46.54935421,-84.31709876,Provided
-79.3488658799999,43.7363730000001,5534,3693,Greenview Lodge,retirement home,Nursing and residential care facilities,Province of Ontario,,880 Lawrence Avenue E,Toronto,ON,M3C1P6,3520005,35,43.736373,-79.34886588,Provided
-79.56964054,43.5639595600001,5535,3694,Greenway Lodge Retirement Home,retirement home,Nursing and residential care facilities,Province of Ontario,,860 The Greenway,Mississauga,ON,L5G1P6,3521005,35,43.56395956,-79.56964054,Provided
-79.76373531,43.69217287,5536,3695,Greenway Retirement Village,retirement home,Nursing and residential care facilities,Province of Ontario,,100 Ken Whillans Drive,Brampton,ON,L6V0A4,3521010,35,43.69217287,-79.76373531,Provided
-79.13431826,43.0883215000001,5537,3714,Greycliffe Manor,retirement home,Nursing and residential care facilities,Province of Ontario,,8158 Lundys Lane,Niagara Falls,ON,L2H1H1,3526043,35,43.0883215,-79.13431826,Provided
-80.86075748,43.9073253600001,5538,3787,Hamilton'S Hometown Retirement Living,retirement home,Nursing and residential care facilities,Province of Ontario,,294 Elora Street S,Minto,ON,N0G1Z0,3523043,35,43.90732536,-80.86075748,Provided
-81.3729198,44.4943861300001,5539,3788,Hampton Court,retirement home,Nursing and residential care facilities,Province of Ontario,,49 Albert Street S,Saugeen Shores,ON,N0H2L0,3541045,35,44.49438613,-81.3729198,Provided
-80.9459809699999,44.5642363700001,5540,3790,Hannah Walker Place,retirement home,Nursing and residential care facilities,Province of Ontario,,846 2 Avenue W,Owen Sound,ON,N4K4M5,3542059,35,44.56423637,-80.94598097,Provided
-81.7049428299999,43.7312025900001,5541,3795,Harbour Hill Retirement Community,retirement home,Nursing and residential care facilities,Province of Ontario,,104 Suncoast Drive,Goderich,ON,N7A0A7,3540028,35,43.73120259,-81.70494283,Provided
-78.8059378199999,43.92292826,5542,3798,Harmony Estate Seniors Residence Inc.,retirement home,Nursing and residential care facilities,Province of Ontario,,3589 Tooley Road,Clarington,ON,L1E2G9,3518017,35,43.92292826,-78.80593782,Provided
-78.83499383,43.9418445600001,5543,3800,Harmony Hill Retirement Community,retirement home,Nursing and residential care facilities,Province of Ontario,,1335 Benson Street,Oshawa,ON,L1K0W6,3518013,35,43.94184456,-78.83499383,Provided
-79.4697809199999,43.6982145900001,5544,3802,Harold And Grace Baker Centre,retirement home,Nursing and residential care facilities,Province of Ontario,,1 Northwestern Avenue,Toronto,ON,M6M2J7,3520005,35,43.69821459,-79.46978092,Provided
-82.92051825,42.0296689300001,5545,3804,Harrowood Seniors Community,retirement home,Nursing and residential care facilities,Province of Ontario,,1 Pollard Drive,Essex,ON,N0R1G0,3537016,35,42.02966893,-82.92051825,Provided
-80.70325263,42.85929058,5546,3805,Harvest Retirement Community,retirement home,Nursing and residential care facilities,Province of Ontario,,15 Harvest Avenue,Tillsonburg,ON,N4G0E2,3532004,35,42.85929058,-80.70325263,Provided
-75.9329051,45.2711546200001,5547,3814,Hazeldean Gardens Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,6130 Hazeldean Road,Ottawa,ON,K2S2M2,3506008,35,45.27115462,-75.9329051,Provided
-79.39543479,43.67320579,5548,3815,Hazelton Place Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,111 Avenue Road,Toronto,ON,M5R3J8,3520005,35,43.67320579,-79.39543479,Provided
-79.2546439,43.18068401,5549,3830,Heatherwood Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,113 Scott Street,St. Catharines,ON,L2N7L2,3526053,35,43.18068401,-79.2546439,Provided
-76.66374476,44.2253953100001,5550,3832,Helen Henderson Care Centre,retirement home,Nursing and residential care facilities,Province of Ontario,,343 Amherst Drive,Loyalist,ON,K7N1X3,3511005,35,44.22539531,-76.66374476,Provided
-82.18427927,42.5879618600001,5551,3843,Heritage Court Retirement Home,retirement home,Nursing and residential care facilities,Province of Ontario,,479 Hughes Street,Chatham-Kent,ON,N0P1M0,3536020,35,42.58796186,-82.18427927,Provided
